Plasmid-ID	Host	Niche	Source	Length	Circular	Conj_type	Plasmidfinder_type	Copy_number	ARG_number	ARG_Type_Subtype	unique_type	unique_subtype	carrying_VF_num	Selection
R4R-barcode72-contig_14	R4R-barcode72	Environment	River	160463	Y	Conj	IncFIB(AP001918), IncFIA, IncFII	1.537109422	18	aminoglycoside__APH(3')-Ia, aminoglycoside__aadA17, aminoglycoside__aadA, aminoglycoside__aadA, aminoglycoside__AAC(3)-IId, beta_lactam__CTX-M-55, beta_lactam__TEM-1, beta_lactam__TEM-1, chloramphenicol__cmlA1, florfenicol__floR, fosfomycin__FosA3, macrolide-lincosamide-streptogramin__mef(B), macrolide-lincosamide-streptogramin__linG, sulfonamide__sul2, sulfonamide__sul3, tetracycline__tet(M), tetracycline__tet(A), trimethoprim__dfrA12	9	16	5	Y
R4R-barcode72-contig_15	R4R-barcode72	Environment	River	51616	N	unmob		1.846273332	0		0	0	0	Y
R4R-barcode72-contig_2	R4R-barcode72	Environment	River	3252	N	mob_unconj		65.34601277	0		0	0	0	Y
R4R-barcode72-contig_6	R4R-barcode72	Environment	River	1203	N	unmob		74.68165555	0		0	0	0	Y
R4R-barcode74-contig_11	R4R-barcode74	Environment	WWTP-E	88278	Y	unmob	p0111	0.670232328	0		0	0	0	Y
R4R-barcode74-contig_3	R4R-barcode74	Environment	WWTP-E	50697	Y	Conj	IncX1	1.72876537	4	aminoglycoside__APH(3')-Ia, beta_lactam__CTX-M-55, quinolone__QnrS1, tetracycline__tet(A)	4	4	0	Y
R4R-barcode74-contig_4	R4R-barcode74	Environment	WWTP-E	147918	Y	Conj	IncFIB(AP001918), IncFIC(FII)	1.341114247	5	beta_lactam__CTX-M-55, florfenicol__floR, quinolone__QnrS1, tetracycline__tet(A), tetracycline__tet(A)	4	4	10	Y
R4R-barcode74-contig_6	R4R-barcode74	Environment	WWTP-E	4351	N	unmob		2.372317626	2	beta_lactam__TEM-135, trimethoprim__dfrA14	2	2	0	Y
R4R-barcode74-contig_8	R4R-barcode74	Environment	WWTP-E	4146	N	unmob		51.24811232	0		0	0	0	Y
R4R-barcode74-contig_9	R4R-barcode74	Environment	WWTP-E	2662	N	unmob		26.46929622	0		0	0	0	Y
R4R-barcode75-contig_3	R4R-barcode75	Environment	WWTP-E	87488	Y	unmob	IncY	0.821165717	15	aminoglycoside__aadA, aminoglycoside__AAC(3)-IId, aminoglycoside__aadA, aminoglycoside__APH(3')-Ia, aminoglycoside__APH(3'')-Ib, aminoglycoside__aadA23, aminoglycoside__APH(6)-Id, beta_lactam__TEM-1, macrolide-lincosamide-streptogramin__mph(A), macrolide-lincosamide-streptogramin__mef(B), sulfonamide__sul3, sulfonamide__sul2, sulfonamide__sul1, tetracycline__tet(A), trimethoprim__dfrA12	6	14	0	Y
R4R-barcode75-contig_4	R4R-barcode75	Environment	WWTP-E	98455	Y	unmob	p0111	1.00193289	0		0	0	0	Y
R4R-barcode76-contig_1	R4R-barcode76	Environment	WWTP-E	3257	Y	unmob	Col440I	59.63239805	0		0	0	0	Y
R4R-barcode76-contig_3	R4R-barcode76	Environment	WWTP-E	49658	Y	Conj	IncX1	2.053801952	5	aminoglycoside__APH(3')-Ia, beta_lactam__TEM-135, quinolone__QnrS1, tetracycline__tet(A), trimethoprim__dfrA14	5	5	0	Y
R4R-barcode76-contig_4	R4R-barcode76	Environment	WWTP-E	148224	Y	Conj	IncFIB(AP001918), IncFIC(FII)	1.241529373	5	beta_lactam__CTX-M-55, florfenicol__floR, quinolone__QnrS1, tetracycline__tet(A), tetracycline__tet(A)	4	4	10	Y
R4R-barcode76-contig_5	R4R-barcode76	Environment	WWTP-E	7906	Y	unmob		42.75978126	0		0	0	0	Y
R4R-barcode76-contig_6	R4R-barcode76	Environment	WWTP-E	7867	Y	unmob		45.30551255	0		0	0	0	Y
R4R-barcode76-contig_7	R4R-barcode76	Environment	WWTP-E	88271	Y	unmob	p0111	0.719971944	0		0	0	0	Y
R4R-barcode77-contig_2	R4R-barcode77	Environment	WWTP-E	121974	Y	mob_unconj	p0111	1.085058463	8	aminoglycoside__aadA, aminoglycoside__aadA, chloramphenicol__cmlA1, florfenicol__floR, quinolone__QnrS1, quinolone__QnrB20, sulfonamide__sul1, trimethoprim__dfrA12	6	7	0	Y
R4R-barcode77-contig_3	R4R-barcode77	Environment	WWTP-E	9269	N	unmob		1.770788482	1	beta_lactam__CTX-M-55	1	1	0	Y
R4R-barcode77-contig_4	R4R-barcode77	Environment	WWTP-E	41656	N	Conj	IncX1	1.441189605	3	aminoglycoside__APH(3')-Ia, quinolone__QnrS1, tetracycline__tet(A)	3	3	0	Y
R4R-barcode77-contig_5	R4R-barcode77	Environment	WWTP-E	1934	Y	unmob		46.33222901	0		0	0	0	Y
R4R-barcode77-contig_6	R4R-barcode77	Environment	WWTP-E	86020	Y	Conj	IncI1	1.045160329	0		0	0	0	Y
R4R-barcode78-contig_1	R4R-barcode78	Environment	WWTP-E	121974	Y	mob_unconj	p0111	0.963774311	8	aminoglycoside__aadA, aminoglycoside__aadA, chloramphenicol__cmlA1, florfenicol__floR, quinolone__QnrS1, quinolone__QnrB20, sulfonamide__sul1, trimethoprim__dfrA12	6	7	0	Y
R4R-barcode78-contig_3	R4R-barcode78	Environment	WWTP-E	50929	Y	Conj	IncX1	1.665217885	4	aminoglycoside__APH(3')-Ia, beta_lactam__CTX-M-55, quinolone__QnrS1, tetracycline__tet(A)	4	4	0	Y
R4R-barcode78-contig_4	R4R-barcode78	Environment	WWTP-E	1934	Y	unmob		55.83426529	0		0	0	0	Y
R4R-barcode78-contig_5	R4R-barcode78	Environment	WWTP-E	86031	Y	Conj	IncI1	1.196717694	0		0	0	0	Y
R4R-barcode79-contig_1	R4R-barcode79	Human	WWTP-I	4994	Y	unmob		42.01295759	0		0	0	0	Y
R4R-barcode79-contig_3	R4R-barcode79	Human	WWTP-I	30790	Y	Conj	IncX1	2.67089157	0		0	0	0	Y
R4R-barcode79-contig_4	R4R-barcode79	Human	WWTP-I	168850	N	Conj	IncFIB(AP001918), IncFIA, IncFII, IncFII	1.831907608	19	aminoglycoside__aadA, aminoglycoside__AAC(3)-IId, aminoglycoside__aadA, aminoglycoside__APH(3')-Ia, beta_lactam__CTX-M-27, beta_lactam__TEM-1, chloramphenicol__cmlA1, florfenicol__floR, macrolide-lincosamide-streptogramin__mph(A), macrolide-lincosamide-streptogramin__erm(C), macrolide-lincosamide-streptogramin__mph(A), macrolide-lincosamide-streptogramin__erm(C), macrolide-lincosamide-streptogramin__erm(B), macrolide-lincosamide-streptogramin__erm(B), sulfonamide__sul2, sulfonamide__sul3, tetracycline__tet(A), tetracycline__tet(M), trimethoprim__dfrA12	8	15	1	Y
R4R-barcode80-contig_2	R4R-barcode80	Human	WWTP-I	146557	Y	Conj	IncFIB(AP001918), IncFIA, IncFII, IncFII	1.492875387	15	aminoglycoside__aadA, aminoglycoside__aadA, aminoglycoside__ANT(2'')-Ia, aminoglycoside__aadA, aminoglycoside__APH(3')-Ia, chloramphenicol__cmlA6, chloramphenicol__cmlA1, florfenicol__floR, macrolide-lincosamide-streptogramin__mph(A), macrolide-lincosamide-streptogramin__erm(C), macrolide-lincosamide-streptogramin__erm(B), sulfonamide__sul2, tetracycline__tet(M), tetracycline__tet(A), trimethoprim__dfrA12	7	13	0	Y
R4R-barcode81-contig_2	R4R-barcode81	Human	WWTP-I	3284	Y	unmob		80.23643299	0		0	0	0	Y
R4R-barcode81-contig_3	R4R-barcode81	Human	WWTP-I	30790	Y	Conj	IncX1	3.22953471	0		0	0	0	Y
R4R-barcode81-contig_5	R4R-barcode81	Human	WWTP-I	176822	N	Conj	IncFIB(AP001918), IncFIA, IncFII, IncFII	1.91093354	24	aminoglycoside__aadA, aminoglycoside__AAC(3)-IId, aminoglycoside__APH(3')-Ia, aminoglycoside__aadA, beta_lactam__CTX-M-27, beta_lactam__TEM-1, beta_lactam__CTX-M-27, beta_lactam__TEM-1, chloramphenicol__cmlA1, florfenicol__floR, macrolide-lincosamide-streptogramin__erm(B), macrolide-lincosamide-streptogramin__mef(B), macrolide-lincosamide-streptogramin__erm(B), macrolide-lincosamide-streptogramin__mph(A), macrolide-lincosamide-streptogramin__mph(A), macrolide-lincosamide-streptogramin__mef(B), macrolide-lincosamide-streptogramin__erm(C), macrolide-lincosamide-streptogramin__erm(C), sulfonamide__sul3, sulfonamide__sul2, sulfonamide__sul3, tetracycline__tet(M), tetracycline__tet(A), trimethoprim__dfrA12	8	16	1	Y
R4R-barcode82-contig_4	R4R-barcode82	Human	WWTP-I	123061	Y	Conj	IncFIB(AP001918), IncFIC(FII)	1.402286767	7	aminoglycoside__aadA23, aminoglycoside__AAC(3)-IIe, aminoglycoside__APH(3')-Ia, beta_lactam__CTX-M-55, macrolide-lincosamide-streptogramin__linG, tetracycline__tet(A), trimethoprim__dfrA14	5	7	6	Y
R4R-barcode83-contig_2	R4R-barcode83	Human	WWTP-I	34234	Y	Conj	IncX1	12.15917638	2	aminoglycoside__APH(3')-Ia, beta_lactam__TEM-83	2	2	0	Y
R4R-barcode83-contig_3	R4R-barcode83	Human	WWTP-I	166983	Y	Conj	IncFIB(AP001918), IncFII	1.696374338	14	aminoglycoside__aadA, aminoglycoside__APH(6)-Id, aminoglycoside__AAC(3)-IId, aminoglycoside__APH(3')-Ia, aminoglycoside__APH(3'')-Ib, beta_lactam__CTX-M-55, beta_lactam__TEM-1, beta_lactam__TEM-1, florfenicol__floR, macrolide-lincosamide-streptogramin__mph(A), sulfonamide__sul2, tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA12	7	12	7	Y
R4R-barcode84-contig_3	R4R-barcode84	Human	WWTP-I	3754	N	unmob	IncX1	14.84942142	0		0	0	0	Y
R4R-barcode84-contig_5	R4R-barcode84	Human	WWTP-I	19772	N	Conj		9.748107238	0		0	0	0	Y
R4R-barcode84-contig_6	R4R-barcode84	Human	WWTP-I	166331	Y	Conj	IncFIB(AP001918), IncFII	1.873907333	14	aminoglycoside__aadA, aminoglycoside__AAC(3)-IId, aminoglycoside__APH(6)-Id, aminoglycoside__APH(3')-Ia, aminoglycoside__APH(3'')-Ib, beta_lactam__TEM-1, beta_lactam__TEM-83, beta_lactam__CTX-M-55, florfenicol__floR, macrolide-lincosamide-streptogramin__mph(A), sulfonamide__sul2, tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA12	7	13	7	Y
R4R-barcode85-contig_2	R4R-barcode85	Human	WWTP-I	166987	Y	Conj	IncFIB(AP001918), IncFII	1.632877768	14	aminoglycoside__APH(3')-Ia, aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(6)-Id, aminoglycoside__aadA, aminoglycoside__AAC(3)-IId, beta_lactam__CTX-M-55, beta_lactam__TEM-1, beta_lactam__TEM-1, florfenicol__floR, macrolide-lincosamide-streptogramin__mph(A), sulfonamide__sul2, tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA12	7	12	7	Y
R4R-barcode85-contig_3	R4R-barcode85	Human	WWTP-I	34320	Y	Conj	IncX1	3.346557915	2	aminoglycoside__APH(3')-Ia, beta_lactam__TEM-83	2	2	0	Y
R4R-barcode86-contig_1	R4R-barcode86	Human	WWTP-I	34234	Y	Conj	IncX1	10.00798435	2	aminoglycoside__APH(3')-Ia, beta_lactam__TEM-83	2	2	0	Y
R4R-barcode86-contig_3	R4R-barcode86	Human	WWTP-I	166986	Y	Conj	IncFIB(AP001918), IncFII	1.686107194	14	aminoglycoside__aadA, aminoglycoside__APH(6)-Id, aminoglycoside__AAC(3)-IId, aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(3')-Ia, beta_lactam__CTX-M-55, beta_lactam__TEM-1, beta_lactam__TEM-1, florfenicol__floR, macrolide-lincosamide-streptogramin__mph(A), sulfonamide__sul2, tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA12	7	12	7	Y
R4R-barcode87-contig_2	R4R-barcode87	Human	WWTP-I	166982	Y	Conj	IncFIB(AP001918), IncFII	1.628660345	14	aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(6)-Id, aminoglycoside__aadA, aminoglycoside__APH(3')-Ia, aminoglycoside__AAC(3)-IId, beta_lactam__TEM-1, beta_lactam__TEM-1, beta_lactam__CTX-M-55, florfenicol__floR, macrolide-lincosamide-streptogramin__mph(A), sulfonamide__sul2, tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA12	7	12	7	Y
R4R-barcode87-contig_3	R4R-barcode87	Human	WWTP-I	68003	Y	Conj	IncX1, IncX1	4.542104902	4	aminoglycoside__APH(3')-Ia, aminoglycoside__APH(3')-Ia, beta_lactam__TEM-83, beta_lactam__TEM-83	2	2	0	Y
R4R-barcode88-contig_3	R4R-barcode88	Human	WWTP-I	165992	Y	Conj	IncFIB(AP001918), IncFII	1.68588351	13	aminoglycoside__APH(3'')-Ib, aminoglycoside__aadA, aminoglycoside__AAC(3)-IId, aminoglycoside__APH(6)-Id, beta_lactam__CTX-M-55, beta_lactam__TEM-1, beta_lactam__TEM-83, florfenicol__floR, macrolide-lincosamide-streptogramin__mph(A), sulfonamide__sul2, tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA12	7	12	7	Y
R4R-barcode89-contig_2	R4R-barcode89	Human	WWTP-I	112534	Y	Conj	IncI1	1.474010652	5	aminoglycoside__APH(3')-IIa, aminoglycoside__rmtB, beta_lactam__TEM-30, beta_lactam__CTX-M-14, fosfomycin__FosA3	3	5	0	Y
R4R-barcode89-contig_3	R4R-barcode89	Human	WWTP-I	91936	Y	unmob		1.078232883	0		0	0	0	Y
R4R-barcode89-contig_4	R4R-barcode89	Human	WWTP-I	198530	Y	unmob	IncHI2A, IncHI2	0.970066528	19	aminoglycoside__aadA, aminoglycoside__APH(6)-Id, aminoglycoside__APH(3')-Ia, aminoglycoside__aadA23, aminoglycoside__AAC(3)-IV, aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(4)-Ia, beta_lactam__OXA-10, beta_lactam__TEM-1, beta_lactam__TEM-95, chloramphenicol__cmlA5, florfenicol__floR, macrolide-lincosamide-streptogramin__linG, quinolone__QnrS1, rifamycin__arr-2, tetracycline__tet(A), tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA14	9	17	0	Y
R4R-barcode91-contig_2	R4R-barcode91	Human	WWTP-I	111904	Y	Conj	IncI1	1.413520528	5	aminoglycoside__rmtB, aminoglycoside__APH(3')-IIa, beta_lactam__CTX-M-14, beta_lactam__TEM-30, fosfomycin__FosA3	3	5	0	Y
R4R-barcode91-contig_3	R4R-barcode91	Human	WWTP-I	91939	Y	unmob		0.908810523	0		0	0	0	Y
R4R-barcode91-contig_4	R4R-barcode91	Human	WWTP-I	198525	Y	unmob	IncHI2A, IncHI2	0.928401306	19	aminoglycoside__aadA23, aminoglycoside__APH(6)-Id, aminoglycoside__APH(3')-Ia, aminoglycoside__AAC(3)-IV, aminoglycoside__APH(4)-Ia, aminoglycoside__aadA, aminoglycoside__APH(3'')-Ib, beta_lactam__TEM-1, beta_lactam__TEM-95, beta_lactam__OXA-10, chloramphenicol__cmlA5, florfenicol__floR, macrolide-lincosamide-streptogramin__linG, quinolone__QnrS1, rifamycin__arr-2, tetracycline__tet(A), tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA14	9	17	0	Y
R4R-barcode92-contig_1	R4R-barcode92	Human	WWTP-I	123448	Y	unmob	IncFIB(AP001918), IncN, IncFII	3.420590173	13	aminoglycoside__APH(6)-Id, aminoglycoside__APH(3'')-Ib, aminoglycoside__aadA, aminoglycoside__APH(3')-Ia, beta_lactam__TEM-1, beta_lactam__TEM-159, beta_lactam__CTX-M-55, fosfomycin__FosA3, macrolide-lincosamide-streptogramin__mph(A), sulfonamide__sul1, sulfonamide__sul2, tetracycline__tet(A), trimethoprim__dfrA12	7	13	1	Y
R4R-barcode92-contig_11	R4R-barcode92	Human	WWTP-I	4716	N	mob_unconj		16.45113155	0		0	0	0	Y
R4R-barcode92-contig_12	R4R-barcode92	Human	WWTP-I	93725	Y	Conj	IncI1	1.857415071	0		0	0	0	Y
R4R-barcode92-contig_3	R4R-barcode92	Human	WWTP-I	4444	Y	unmob		26.64718894	0		0	0	0	Y
R4R-barcode92-contig_5	R4R-barcode92	Human	WWTP-I	7257	N	mob_unconj		7.276611599	0		0	0	0	Y
R4R-barcode93-contig_2	R4R-barcode93	Human	WWTP-I	144298	Y	Conj	IncFIB(AP001918), IncFIA, IncFII, IncFII	1.44378249	11	aminoglycoside__APH(3')-Ia, aminoglycoside__aadA, aminoglycoside__aadA, beta_lactam__TEM-1, chloramphenicol__cmlA1, florfenicol__floR, macrolide-lincosamide-streptogramin__mef(B), sulfonamide__sul2, tetracycline__tet(A), tetracycline__tet(M), trimethoprim__dfrA12	8	10	5	Y
R4R-barcode93-contig_3	R4R-barcode93	Human	WWTP-I	110676	Y	unmob	IncFIB(pLF82)	1.017130273	0		0	0	0	Y
R4R-barcode93-contig_4	R4R-barcode93	Human	WWTP-I	93113	Y	Conj	IncI1	1.362887806	0		0	0	0	Y
R4R-barcode94-contig_2	R4R-barcode94	Human	WWTP-I	144291	Y	Conj	IncFIB(AP001918), IncFIA, IncFII, IncFII	1.26533252	11	aminoglycoside__APH(3')-Ia, aminoglycoside__aadA, aminoglycoside__aadA, beta_lactam__TEM-1, chloramphenicol__cmlA1, florfenicol__floR, macrolide-lincosamide-streptogramin__mef(B), sulfonamide__sul2, tetracycline__tet(A), tetracycline__tet(M), trimethoprim__dfrA12	8	10	6	Y
R4R-barcode94-contig_3	R4R-barcode94	Human	WWTP-I	110674	Y	unmob	IncFIB(pLF82)	0.769095161	0		0	0	0	Y
R4R-barcode95-contig_1	R4R-barcode95	Human	WWTP-I	104355	Y	Conj	IncI1	1.450259017	0		0	0	0	Y
R4R-barcode95-contig_4	R4R-barcode95	Human	WWTP-I	2188	Y	unmob	Col(MG828)	150.8271162	0		0	0	0	Y
R4R-barcode95-contig_6	R4R-barcode95	Human	WWTP-I	5569	Y	mob_unconj		16.48932273	0		0	0	0	Y
R4R-barcode95-contig_8	R4R-barcode95	Human	WWTP-I	156149	Y	Conj	IncFIB(AP001918), IncQ1, IncFII, IncFII	1.415774525	11	aminoglycoside__APH(6)-Id, aminoglycoside__aadA5, aminoglycoside__APH(3'')-Ib, aminoglycoside__AAC(3)-IIe, macrolide-lincosamide-streptogramin__erm(B), macrolide-lincosamide-streptogramin__erm(C), macrolide-lincosamide-streptogramin__mph(A), sulfonamide__sul1, sulfonamide__sul2, tetracycline__tet(A), trimethoprim__dfrA17	5	11	0	Y
R4R-barcode95-contig_9	R4R-barcode95	Human	WWTP-I	36917	Y	unmob	IncX1, IncX1	5.808379494	6	aminoglycoside__APH(3')-IIa, aminoglycoside__APH(3')-IIa, beta_lactam__TEM-1, beta_lactam__TEM-1, beta_lactam__CTX-M-55, beta_lactam__CTX-M-55	2	3	0	Y
R4R-barcode96-contig_1	R4R-barcode96	Human	WWTP-I	15449	N	mob_unconj		1.940038647	0		0	0	0	Y
R4R-barcode96-contig_2	R4R-barcode96	Human	WWTP-I	34688	N	unmob	IncFII(pHN7A8)	2.262463382	4	aminoglycoside__rmtB, beta_lactam__CTX-M-55, beta_lactam__TEM-1, beta_lactam__TEM-1	2	3	1	Y
R4R-barcode96-contig_5	R4R-barcode96	Human	WWTP-I	144190	N	mob_unconj	IncFIB(AP001918), IncFII	1.320827226	7	aminoglycoside__aadA, beta_lactam__TEM-1, florfenicol__floR, macrolide-lincosamide-streptogramin__mef(B), quinolone__QnrS1, sulfonamide__sul3, tetracycline__tet(A)	7	7	5	Y
R4R-barcode96-contig_6	R4R-barcode96	Human	WWTP-I	20592	N	unmob		2.321795477	0		0	0	0	Y
RMB-3R-barcode01-contig_2	RMB-3R-barcode01	Environment	River	49680	Y	Conj	IncX1	2.188511651	5	aminoglycoside__APH(3')-Ia, aminoglycoside__aadA, beta_lactam__TEM-176, macrolide-lincosamide-streptogramin__mef(B), sulfonamide__sul3	4	5	0	Y
RMB-3R-barcode01-contig_3	RMB-3R-barcode01	Environment	River	110778	Y	Conj	IncFIB(AP001918), IncFII	1.364978817	1	tetracycline__tet(A)	1	1	0	Y
RMB-3R-barcode02-contig_1	RMB-3R-barcode02	Environment	River	78591	Y	Conj	IncFII(29)	2.427640354	4	aminoglycoside__APH(3')-Ia, beta_lactam__TEM-1, quinolone__QnrS1, tetracycline__tet(A)	4	4	0	Y
RMB-3R-barcode02-contig_6	RMB-3R-barcode02	Environment	River	154938	Y	unmob	IncFIB(AP001918), IncQ1, IncFII	1.382368653	6	aminoglycoside__APH(6)-Id, aminoglycoside__APH(3'')-Ib, beta_lactam__TEM-1, sulfonamide__sul2, tetracycline__tet(A), trimethoprim__dfrA5	5	6	10	Y
RMB-3R-barcode03-contig_4	RMB-3R-barcode03	Environment	River	266855	Y	mob_unconj	IncHI2A, IncHI2	1.069660523	25	aminoglycoside__APH(3')-Ia, aminoglycoside__aadA23, aminoglycoside__aadA, aminoglycoside__APH(6)-Id, aminoglycoside__APH(4)-Ia, aminoglycoside__aadA, aminoglycoside__aadA, aminoglycoside__AAC(3)-IV, aminoglycoside__APH(3'')-Ib, beta_lactam__NDM-5, beta_lactam__OXA-10, beta_lactam__TEM-1, beta_lactam__TEM-95, bleomycin__bleomycin resistance protein, chloramphenicol__cmlA1, chloramphenicol__cmlA5, florfenicol__floR, macrolide-lincosamide-streptogramin__linG, macrolide-lincosamide-streptogramin__mef(B), quinolone__QnrS1, rifamycin__arr-2, sulfonamide__sul3, tetracycline__tet(A), tetracycline__tet(A), trimethoprim__dfrA14	11	22	0	Y
RMB-3R-barcode03-contig_5	RMB-3R-barcode03	Environment	River	82463	Y	Conj	IncFIB(AP001918), IncFII	1.373263263	0		0	0	0	Y
RMB-3R-barcode03-contig_6	RMB-3R-barcode03	Environment	River	66995	Y	Conj	IncI1	2.282621848	0		0	0	0	Y
RMB-3R-barcode07-contig_2	RMB-3R-barcode07	Environment	River	109611	Y	unmob		0.945664164	0		0	0	0	Y
RMB-3R-barcode07-contig_4	RMB-3R-barcode07	Environment	River	154091	Y	Conj	IncFIB(AP001918), IncFII	1.262164765	9	aminoglycoside__APH(6)-Id, aminoglycoside__APH(3'')-Ib, aminoglycoside__APH(3')-Ia, beta_lactam__TEM-1, florfenicol__floR, sulfonamide__sul2, sulfonamide__sul3, tetracycline__tet(A), trimethoprim__dfrA14	6	9	10	Y
RMB-3R-barcode08-contig_2	RMB-3R-barcode08	Environment	River	60947	Y	Conj	IncI2	1.003138598	2	polymyxin__mcr-1.13, polymyxin__mcr-1.11	1	2	0	Y
RMB-3R-barcode08-contig_3	RMB-3R-barcode08	Environment	River	130634	Y	Conj	IncFIB(AP001918), IncFII(pCoo)	1.452901	10	aminoglycoside__APH(3')-Ia, aminoglycoside__AAC(3)-IId, aminoglycoside__APH(6)-Id, aminoglycoside__APH(3'')-Ib, beta_lactam__TEM-1, florfenicol__floR, macrolide-lincosamide-streptogramin__mph(A), quinolone__QnrS2, sulfonamide__sul2, tetracycline__tet(A)	7	10	7	Y
RMB-3R-barcode09-contig_3	RMB-3R-barcode09	Environment	River	89565	Y	Conj	IncI1	2.300268718	0		0	0	0	Y
RMB-3R-barcode09-contig_4	RMB-3R-barcode09	Environment	River	102911	Y	mob_unconj	IncFIB(AP001918), IncFIC(FII)	1.108088493	15	aminoglycoside__aadA17, aminoglycoside__aadA, aminoglycoside__AAC(3)-IId, aminoglycoside__aadA, aminoglycoside__APH(3')-Ia, beta_lactam__TEM-1, chloramphenicol__cmlA1, florfenicol__floR, macrolide-lincosamide-streptogramin__linG, sulfonamide__sul3, sulfonamide__sul2, tetracycline__tet(M), tetracycline__tet(M), tetracycline__tet(A), trimethoprim__dfrA12	8	13	1	Y
RMB-3R-barcode09-contig_5	RMB-3R-barcode09	Environment	River	7656	N	unmob		1.083741736	0		0	0	0	Y
RMB-3R-barcode09-contig_8	RMB-3R-barcode09	Environment	River	13512	N	unmob		0.884173528	0		0	0	0	Y
RMB-3R-barcode10-contig_3	RMB-3R-barcode10	Environment	River	102910	Y	mob_unconj	IncFIB(AP001918), IncFIC(FII)	1.605345718	15	aminoglycoside__aadA, aminoglycoside__AAC(3)-IId, aminoglycoside__aadA17, aminoglycoside__aadA, aminoglycoside__APH(3')-Ia, beta_lactam__TEM-1, chloramphenicol__cmlA1, florfenicol__floR, macrolide-lincosamide-streptogramin__linG, sulfonamide__sul2, sulfonamide__sul3, tetracycline__tet(A), tetracycline__tet(M), tetracycline__tet(M), trimethoprim__dfrA12	8	13	1	Y
RMB-3R-barcode10-contig_4	RMB-3R-barcode10	Environment	River	89614	Y	Conj	IncI1	2.839883334	0		0	0	0	Y
RMB-3R-barcode11-contig_2	RMB-3R-barcode11	Environment	River	102909	Y	mob_unconj	IncFIB(AP001918), IncFIC(FII)	1.714627377	15	aminoglycoside__aadA17, aminoglycoside__aadA, aminoglycoside__AAC(3)-IId, aminoglycoside__APH(3')-Ia, aminoglycoside__aadA, beta_lactam__TEM-1, chloramphenicol__cmlA1, florfenicol__floR, macrolide-lincosamide-streptogramin__linG, sulfonamide__sul2, sulfonamide__sul3, tetracycline__tet(M), tetracycline__tet(M), tetracycline__tet(A), trimethoprim__dfrA12	8	13	1	Y
RMB-3R-barcode11-contig_4	RMB-3R-barcode11	Environment	River	97675	Y	Conj	IncI1	2.854065002	1	beta_lactam__TEM-1	1	1	0	Y
RMB-3R-barcode12-contig_3	RMB-3R-barcode12	Environment	River	102909	Y	mob_unconj	IncFIB(AP001918), IncFIC(FII)	1.772529204	15	aminoglycoside__AAC(3)-IId, aminoglycoside__aadA17, aminoglycoside__aadA, aminoglycoside__APH(3')-Ia, aminoglycoside__aadA, beta_lactam__TEM-1, chloramphenicol__cmlA1, florfenicol__floR, macrolide-lincosamide-streptogramin__linG, sulfonamide__sul3, sulfonamide__sul2, tetracycline__tet(M), tetracycline__tet(M), tetracycline__tet(A), trimethoprim__dfrA12	8	13	1	Y
RMB-3R-barcode12-contig_4	RMB-3R-barcode12	Environment	River	97679	Y	Conj	IncI1	2.887113371	1	beta_lactam__TEM-1	1	1	0	Y
RMB-3R-barcode13-contig_3	RMB-3R-barcode13	Environment	River	89605	Y	Conj	IncI1	2.467285866	0		0	0	0	Y
RMB-3R-barcode13-contig_4	RMB-3R-barcode13	Environment	River	102912	Y	mob_unconj	IncFIB(AP001918), IncFIC(FII)	1.579423932	15	aminoglycoside__AAC(3)-IId, aminoglycoside__aadA, aminoglycoside__aadA, aminoglycoside__APH(3')-Ia, aminoglycoside__aadA17, beta_lactam__TEM-1, chloramphenicol__cmlA1, florfenicol__floR, macrolide-lincosamide-streptogramin__linG, sulfonamide__sul2, sulfonamide__sul3, tetracycline__tet(A), tetracycline__tet(M), tetracycline__tet(M), trimethoprim__dfrA12	8	13	1	Y
RMB-3R-barcode14-contig_2	RMB-3R-barcode14	Environment	River	102908	Y	mob_unconj	IncFIB(AP001918), IncFIC(FII)	1.657586128	15	aminoglycoside__aadA, aminoglycoside__aadA, aminoglycoside__aadA17, aminoglycoside__AAC(3)-IId, aminoglycoside__APH(3')-Ia, beta_lactam__TEM-1, chloramphenicol__cmlA1, florfenicol__floR, macrolide-lincosamide-streptogramin__linG, sulfonamide__sul3, sulfonamide__sul2, tetracycline__tet(M), tetracycline__tet(M), tetracycline__tet(A), trimethoprim__dfrA12	8	13	1	Y
